sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13,fr_childes_convergence_clm_42,fr_childes_convergence_clm_30,fr_childes_convergence_clm_13,fr_wikipedia_convergence_clm_42,fr_wikipedia_convergence_clm_30,fr_wikipedia_convergence_clm_13,fr_wikipedia_best_mlm_42,fr_wikipedia_best_mlm_30,fr_wikipedia_best_mlm_13,fr_childes_best_mlm_42,fr_childes_best_mlm_30,fr_childes_best_mlm_13
les professeurs préfèrent jouer au tennis avec des collègues et écrit dans un journal tous les jours,-96.87132263183594,-94.60997009277344,-96.97825622558594,-168.8997802734375,-173.30909729003906,-169.58352661132812,-134.0712890625,-117.15036010742188,-141.5240020751953,-191.06947326660156,-182.44107055664062,-203.09228515625,-183.74188232421875,-188.9715576171875,-184.72250366210938,-132.2158660888672,-127.80345916748047,-97.3061752319336
les clients préfèrent jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-90.69205474853516,-95.15901184082031,-96.4918212890625,-205.88705444335938,-201.00796508789062,-208.43392944335938,-108.50762939453125,-111.06085205078125,-130.3788299560547,-246.64602661132812,-232.41659545898438,-238.9303741455078,-230.97720336914062,-229.9256591796875,-222.9774627685547,-133.18251037597656,-135.71731567382812,-114.05496215820312
les clients préfèrent jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-90.7684555053711,-96.52638244628906,-96.57310485839844,-234.28500366210938,-226.1851348876953,-224.8236083984375,-109.84561920166016,-109.7852783203125,-126.09408569335938,-275.6746826171875,-249.1329345703125,-267.51287841796875,-280.5212707519531,-275.570556640625,-269.9122314453125,-143.2699432373047,-141.5414276123047,-110.33695220947266
les clients préfèrent jouer au tennis avec des collègues et aiment regarder des émissions de télévision,-87.24069213867188,-85.08847045898438,-78.67930603027344,-233.06643676757812,-255.09715270996094,-242.6692657470703,-102.91853332519531,-94.71023559570312,-108.29444122314453,-272.80548095703125,-297.5987548828125,-274.9225769042969,-266.4193420410156,-268.72222900390625,-272.8402404785156,-148.67562866210938,-127.15196990966797,-97.74918365478516
les clients préfèrent jouer au tennis avec des collègues et aime regarder des émissions de télévision,-87.46630096435547,-84.66070556640625,-78.39085388183594,-227.36033630371094,-253.62486267089844,-240.791748046875,-103.28648376464844,-93.76549530029297,-101.66079711914062,-264.4638671875,-296.0255126953125,-272.2308654785156,-262.0934753417969,-264.1080017089844,-268.2671203613281,-151.23159790039062,-129.68063354492188,-98.8821792602539
les clients préfèrent jouer au tennis avec des collègues et ont vingt trois ans,-73.76405334472656,-76.54069519042969,-69.72020721435547,-153.02752685546875,-155.1750030517578,-158.71971130371094,-92.33953857421875,-87.61688232421875,-96.1786880493164,-180.849365234375,-169.90264892578125,-171.60594177246094,-160.34532165527344,-161.33033752441406,-151.12535095214844,-97.38044738769531,-99.57876586914062,-81.000732421875
les clients préfèrent jouer au tennis avec des collègues et a vingt trois ans,-73.14791107177734,-74.30436706542969,-68.73567962646484,-154.75177001953125,-155.92132568359375,-163.220458984375,-97.00061798095703,-83.54515075683594,-102.29119873046875,-185.88809204101562,-174.3704833984375,-179.939208984375,-161.78038024902344,-160.24110412597656,-154.35946655273438,-97.072998046875,-95.10748291015625,-73.97820281982422
les clients préfèrent jouer au tennis avec des collègues et préfèrent jouer au tennis avec des collègues,-69.5514907836914,-67.48870849609375,-63.86875915527344,-230.10629272460938,-233.10983276367188,-229.04551696777344,-86.4906005859375,-73.73139953613281,-87.27786254882812,-278.18548583984375,-257.52215576171875,-269.0072021484375,-262.7777099609375,-271.4106750488281,-262.3218078613281,-99.76304626464844,-83.88219451904297,-63.83515930175781
les clients préfèrent jouer au tennis avec des collègues et préfère jouer au tennis avec des collègues,-70.22096252441406,-68.66786193847656,-64.6403579711914,-228.96197509765625,-230.16281127929688,-231.94515991210938,-82.46929168701172,-71.188720703125,-83.65802764892578,-277.1106872558594,-259.32073974609375,-275.0046081542969,-262.9661560058594,-272.1546630859375,-265.5506591796875,-93.54769897460938,-81.9056625366211,-64.59623718261719
les clients préfèrent jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-87.70716857910156,-89.16105651855469,-93.10028076171875,-175.72073364257812,-181.88616943359375,-169.9127197265625,-115.09758758544922,-113.1653060913086,-130.6187286376953,-202.8935546875,-199.30877685546875,-193.59849548339844,-189.09426879882812,-192.81187438964844,-190.8050079345703,-123.03297424316406,-119.61145782470703,-90.07844543457031
les clients préfèrent jouer au tennis avec des collègues et écrit dans un journal tous les jours,-88.47261810302734,-88.2315444946289,-88.497802734375,-174.50283813476562,-176.37466430664062,-171.61715698242188,-117.00514221191406,-108.23479461669922,-120.55795288085938,-198.61898803710938,-195.418212890625,-199.26060485839844,-185.976318359375,-190.9424285888672,-186.0473175048828,-120.09355163574219,-111.4603271484375,-82.43706512451172
les officiers préfèrent jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-117.24015808105469,-112.58234405517578,-114.90461730957031,-195.50875854492188,-197.1571044921875,-201.47109985351562,-153.27139282226562,-137.03472900390625,-163.36956787109375,-232.05604553222656,-226.2613525390625,-227.2938690185547,-225.80282592773438,-226.07891845703125,-218.0850830078125,-147.6595916748047,-154.0527801513672,-126.06002807617188
les officiers préfèrent jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-116.9237060546875,-112.97889709472656,-115.92903900146484,-223.570556640625,-222.75827026367188,-217.3848876953125,-150.34976196289062,-132.30819702148438,-153.32997131347656,-262.3515625,-244.01629638671875,-251.15570068359375,-275.278076171875,-270.7109069824219,-264.16107177734375,-153.38121032714844,-159.1980743408203,-122.28466796875
les officiers préfèrent jouer au tennis avec des collègues et aiment regarder des émissions de télévision,-112.8559341430664,-101.13322448730469,-94.9330062866211,-222.6000213623047,-248.81845092773438,-234.36463928222656,-140.60940551757812,-118.36249542236328,-135.07249450683594,-256.8962097167969,-288.4715576171875,-264.4178466796875,-263.4266662597656,-263.76580810546875,-267.6972961425781,-147.63735961914062,-136.7731170654297,-110.21391296386719
les officiers préfèrent jouer au tennis avec des collègues et aime regarder des émissions de télévision,-113.23583984375,-100.64026641845703,-94.96541595458984,-217.54135131835938,-247.7755126953125,-233.90286254882812,-143.00799560546875,-118.469970703125,-128.89093017578125,-254.5050506591797,-288.3836975097656,-257.03131103515625,-258.27838134765625,-260.1647033691406,-263.00750732421875,-150.48757934570312,-139.3092041015625,-110.48828887939453
les officiers préfèrent jouer au tennis avec des collègues et ont vingt trois ans,-98.46391296386719,-93.37261199951172,-88.20648956298828,-143.23098754882812,-150.01632690429688,-150.77098083496094,-132.86923217773438,-111.03112030029297,-126.91415405273438,-167.51405334472656,-168.59469604492188,-162.62332153320312,-155.6551513671875,-157.45526123046875,-145.228759765625,-103.6111068725586,-112.81735229492188,-94.40325164794922
les officiers préfèrent jouer au tennis avec des collègues et a vingt trois ans,-97.46580505371094,-90.18254089355469,-87.39051055908203,-145.10125732421875,-151.62767028808594,-155.4833221435547,-133.74339294433594,-103.03687286376953,-135.9989776611328,-170.6991424560547,-173.439208984375,-172.8100128173828,-156.54237365722656,-156.44403076171875,-148.9790496826172,-102.53328704833984,-108.50019836425781,-88.95071411132812
les officiers préfèrent jouer au tennis avec des collègues et préfèrent jouer au tennis avec des collègues,-93.58116912841797,-83.46011352539062,-80.98403930664062,-218.63796997070312,-229.14610290527344,-222.38027954101562,-122.75562286376953,-96.7300033569336,-118.95164489746094,-262.9964599609375,-254.7196807861328,-258.31072998046875,-258.32586669921875,-265.4523620605469,-255.7432403564453,-100.82246398925781,-96.41082763671875,-73.9287338256836
les officiers préfèrent jouer au tennis avec des collègues et préfère jouer au tennis avec des collègues,-94.73076629638672,-85.34690856933594,-82.32840728759766,-218.11878967285156,-226.75454711914062,-226.0397186279297,-117.68488311767578,-97.60015106201172,-116.46461486816406,-261.2704162597656,-254.6175537109375,-265.84979248046875,-258.24273681640625,-266.6358642578125,-259.5746765136719,-95.6559066772461,-91.3809585571289,-75.70584106445312
les officiers préfèrent jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-112.13934326171875,-108.318603515625,-110.88961791992188,-165.6259765625,-176.75030517578125,-163.4850616455078,-152.54881286621094,-138.5522918701172,-159.76002502441406,-189.22340393066406,-193.59918212890625,-182.38905334472656,-184.87142944335938,-188.061279296875,-183.85157775878906,-123.11146545410156,-129.99586486816406,-105.10711669921875
les officiers préfèrent jouer au tennis avec des collègues et écrit dans un journal tous les jours,-113.0520248413086,-105.96916198730469,-106.26287078857422,-163.9842071533203,-172.8022003173828,-164.76303100585938,-153.9887237548828,-129.59649658203125,-152.94447326660156,-185.18536376953125,-191.74185180664062,-189.70065307617188,-181.84291076660156,-186.48098754882812,-179.28460693359375,-117.7414779663086,-122.11247253417969,-97.64093017578125
les pilotes préfèrent jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-105.70550537109375,-103.2785415649414,-105.7219467163086,-197.2589874267578,-197.01231384277344,-201.7218475341797,-132.42269897460938,-127.8125991821289,-144.89566040039062,-235.41839599609375,-222.2372589111328,-231.58131408691406,-223.83926391601562,-223.38125610351562,-214.68893432617188,-141.6761474609375,-140.7186279296875,-117.83179473876953
les pilotes préfèrent jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-107.1327896118164,-104.9441909790039,-105.3313980102539,-226.33094787597656,-222.44891357421875,-217.04196166992188,-134.9626922607422,-126.92066955566406,-144.547607421875,-266.86883544921875,-241.66819763183594,-253.5264892578125,-272.9574279785156,-267.81427001953125,-260.27386474609375,-152.13580322265625,-148.26490783691406,-115.48329162597656
les pilotes préfèrent jouer au tennis avec des collègues et aiment regarder des émissions de télévision,-101.95359802246094,-94.79356384277344,-86.85997772216797,-222.68792724609375,-247.7686309814453,-234.22032165527344,-129.3569793701172,-117.40605163574219,-134.7555694580078,-261.2950134277344,-287.0941467285156,-270.6311950683594,-260.8868408203125,-260.4248352050781,-264.18560791015625,-150.7646484375,-132.00755310058594,-101.85497283935547
les pilotes préfèrent jouer au tennis avec des collègues et aime regarder des émissions de télévision,-102.2210922241211,-94.13697814941406,-86.42076110839844,-217.7875518798828,-245.44775390625,-233.81076049804688,-129.17440795898438,-114.51830291748047,-124.75643920898438,-257.00396728515625,-286.0272216796875,-264.5863952636719,-255.71710205078125,-256.59808349609375,-259.0392761230469,-153.37744140625,-134.39427185058594,-102.4337387084961
les pilotes préfèrent jouer au tennis avec des collègues et ont vingt trois ans,-88.51432037353516,-85.2828369140625,-79.07010650634766,-143.437255859375,-147.25482177734375,-150.0310516357422,-111.6970443725586,-107.66941833496094,-111.64555358886719,-168.1012420654297,-160.6805419921875,-167.88247680664062,-153.16697692871094,-154.61245727539062,-140.70314025878906,-103.97161865234375,-103.69383239746094,-86.08768463134766
les pilotes préfèrent jouer au tennis avec des collègues et a vingt trois ans,-88.40972900390625,-83.40489196777344,-78.49319458007812,-145.5998077392578,-147.6564483642578,-154.00323486328125,-119.12980651855469,-101.67044067382812,-117.25111389160156,-172.1895751953125,-165.52862548828125,-176.0289306640625,-153.55484008789062,-153.25201416015625,-144.30670166015625,-103.44174194335938,-98.50566101074219,-80.11736297607422
les pilotes préfèrent jouer au tennis avec des collègues et préfèrent jouer au tennis avec des collègues,-84.49243927001953,-77.37452697753906,-72.31793975830078,-218.0836181640625,-227.0180206298828,-222.82586669921875,-113.29219055175781,-92.49956512451172,-108.10052490234375,-263.4441833496094,-247.38693237304688,-262.7613830566406,-255.89517211914062,-261.7937316894531,-251.26910400390625,-99.24490356445312,-96.34842681884766,-69.04468536376953
les pilotes préfèrent jouer au tennis avec des collègues et préfère jouer au tennis avec des collègues,-86.05073547363281,-80.05207061767578,-72.85941314697266,-218.02899169921875,-224.920166015625,-227.0635223388672,-112.87803649902344,-96.747314453125,-105.93144989013672,-262.43060302734375,-248.8575897216797,-268.962646484375,-255.78395080566406,-262.9877014160156,-254.84442138671875,-95.80767059326172,-92.6453857421875,-74.68601989746094
les pilotes préfèrent jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-103.09027862548828,-99.0149154663086,-101.73892974853516,-166.96583557128906,-176.56649780273438,-162.99270629882812,-138.37417602539062,-133.76019287109375,-148.48033142089844,-191.68399047851562,-188.18026733398438,-186.81893920898438,-182.9853515625,-184.88961791992188,-180.29916381835938,-123.15392303466797,-124.18205261230469,-94.33148956298828
les pilotes préfèrent jouer au tennis avec des collègues et écrit dans un journal tous les jours,-103.58355712890625,-97.7651138305664,-97.20671081542969,-165.2892303466797,-171.7278289794922,-163.8900604248047,-140.39291381835938,-129.10845947265625,-136.10910034179688,-187.57492065429688,-185.69798278808594,-193.5487060546875,-179.80291748046875,-183.6339111328125,-175.35693359375,-120.48408508300781,-116.92717742919922,-87.82354736328125
les consultants préfèrent jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-94.49943542480469,-99.279541015625,-105.58412170410156,-198.88441467285156,-198.56655883789062,-199.0997772216797,-126.4110107421875,-131.38487243652344,-132.78521728515625,-235.4224853515625,-223.95614624023438,-231.25572204589844,-239.06089782714844,-233.89956665039062,-230.43362426757812,-155.07237243652344,-152.4590301513672,-123.09984588623047
