sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13,fr_childes_convergence_clm_42,fr_childes_convergence_clm_30,fr_childes_convergence_clm_13,fr_wikipedia_convergence_clm_42,fr_wikipedia_convergence_clm_30,fr_wikipedia_convergence_clm_13,fr_wikipedia_best_mlm_42,fr_wikipedia_best_mlm_30,fr_wikipedia_best_mlm_13,fr_childes_best_mlm_42,fr_childes_best_mlm_30,fr_childes_best_mlm_13
les consultants sont petits et est grand,-45.55257034301758,-46.54926300048828,-47.30857849121094,-40.13636016845703,-43.54322052001953,-40.141849517822266,-50.807350158691406,-59.853355407714844,-62.6404914855957,-46.45424270629883,-42.642372131347656,-46.958839416503906,-46.88155746459961,-45.095985412597656,-42.699100494384766,-59.7817268371582,-47.2235107421875,-48.95256042480469
les consultants sont petits et sont vieux,-43.19398498535156,-46.45501708984375,-45.95108413696289,-38.71242904663086,-43.822608947753906,-37.77538299560547,-45.211830139160156,-56.36113357543945,-64.45012664794922,-45.85511779785156,-41.352054595947266,-43.439048767089844,-43.74920654296875,-43.78962707519531,-38.298160552978516,-62.995426177978516,-45.78498840332031,-53.22937774658203
les consultants sont petits et est vieux,-48.972007751464844,-48.67143249511719,-48.494850158691406,-41.53596496582031,-45.84956359863281,-42.599571228027344,-55.93067932128906,-64.69287872314453,-65.6610107421875,-47.11602783203125,-45.183380126953125,-49.361419677734375,-48.55812072753906,-46.9805908203125,-42.813568115234375,-64.56731414794922,-49.440101623535156,-50.939971923828125
les consultants sont petits et sont jeunes,-48.968772888183594,-50.568267822265625,-51.95388412475586,-37.29167938232422,-43.253875732421875,-36.913063049316406,-53.406280517578125,-65.08258819580078,-69.45536804199219,-42.16398620605469,-42.22439956665039,-42.725669860839844,-44.31556701660156,-44.74343490600586,-40.787689208984375,-80.35488891601562,-58.7703857421875,-66.44438934326172
les consultants sont petits et est jeune,-49.480098724365234,-50.11813735961914,-51.82127380371094,-40.03128433227539,-45.42494201660156,-41.238929748535156,-56.28595733642578,-66.69629669189453,-67.95918273925781,-46.63302993774414,-43.79913330078125,-45.74897766113281,-46.493186950683594,-45.53882598876953,-44.51274108886719,-69.01707458496094,-53.700565338134766,-53.91325378417969
les auteurs sont grands et déménagent,-49.73123550415039,-51.4714241027832,-46.510520935058594,-70.88514709472656,-78.70868682861328,-69.78974151611328,-61.4640998840332,-68.10919189453125,-55.44237518310547,-67.66888427734375,-86.5987548828125,-92.5372314453125,-79.08219146728516,-87.10404968261719,-82.9289779663086,-55.309776306152344,-49.780921936035156,-52.826759338378906
les auteurs sont grands et déménage,-51.02300262451172,-51.995948791503906,-47.85478210449219,-67.00726318359375,-73.8149185180664,-68.17353820800781,-68.59256744384766,-77.48727416992188,-69.67382049560547,-70.92872619628906,-80.49069213867188,-87.15235900878906,-80.56265258789062,-80.4063949584961,-78.88558959960938,-57.65212631225586,-49.18693161010742,-46.67274475097656
les auteurs sont grands et parlent,-44.09794235229492,-49.83217239379883,-45.1679801940918,-31.911970138549805,-27.97591209411621,-28.996788024902344,-53.683353424072266,-64.61492919921875,-57.34739303588867,-28.5107421875,-27.486148834228516,-29.89488410949707,-23.663925170898438,-25.526988983154297,-22.488386154174805,-49.667213439941406,-41.53709030151367,-41.47031784057617
les auteurs sont grands et parle,-43.38995361328125,-49.024410247802734,-45.197444915771484,-35.549102783203125,-32.91050720214844,-32.95036315917969,-55.341453552246094,-63.051971435546875,-54.82595443725586,-36.54121780395508,-35.81989288330078,-35.868648529052734,-23.282222747802734,-24.87030601501465,-20.443056106567383,-47.51827621459961,-46.919979095458984,-42.855628967285156
les auteurs sont grands et retournent,-47.02542495727539,-51.98405456542969,-45.062744140625,-33.0981559753418,-30.668819427490234,-29.835742950439453,-63.170040130615234,-72.11587524414062,-59.3445930480957,-31.006275177001953,-28.80531883239746,-29.360397338867188,-26.933116912841797,-30.490402221679688,-31.061885833740234,-50.180564880371094,-46.20318603515625,-46.76668930053711
les auteurs sont grands et retourne,-45.73246383666992,-49.18256759643555,-44.18170928955078,-35.473777770996094,-34.221580505371094,-34.483856201171875,-59.10810470581055,-65.2547836303711,-53.41300582885742,-37.06174850463867,-37.440731048583984,-39.70717239379883,-28.183799743652344,-29.20508575439453,-26.811307907104492,-54.8199462890625,-43.05732345581055,-45.92543029785156
les auteurs sont grands et sont petits,-43.92300796508789,-48.65785598754883,-43.70323181152344,-37.36402893066406,-35.62968444824219,-34.693023681640625,-55.0512580871582,-60.8248176574707,-56.25613021850586,-36.26487731933594,-35.473907470703125,-38.07358932495117,-32.28172302246094,-34.79286575317383,-28.752840042114258,-47.50995635986328,-36.602874755859375,-36.24549865722656
les auteurs sont grands et est petit,-48.34690475463867,-51.03528594970703,-45.447906494140625,-37.860870361328125,-36.86907196044922,-38.03089141845703,-64.87480163574219,-67.83147430419922,-53.42186737060547,-35.1436653137207,-36.33388137817383,-40.22486877441406,-36.48138427734375,-34.79458236694336,-30.46122932434082,-50.773048400878906,-42.716148376464844,-38.385986328125
les auteurs sont grands et sont grands,-43.132530212402344,-46.77677536010742,-40.92229461669922,-35.12236022949219,-33.36068344116211,-34.003631591796875,-53.03606414794922,-58.69028854370117,-49.846336364746094,-32.00800323486328,-32.949214935302734,-36.84002685546875,-30.871030807495117,-32.27751922607422,-26.09885025024414,-42.25689697265625,-31.29946517944336,-30.540462493896484
les auteurs sont grands et est grand,-48.21800231933594,-50.059043884277344,-46.05474090576172,-39.50978088378906,-37.24058532714844,-38.090843200683594,-68.0753173828125,-66.66937255859375,-54.81978988647461,-38.53884506225586,-37.5609016418457,-41.81109619140625,-36.55775833129883,-34.556793212890625,-32.95294189453125,-46.90736770629883,-40.60297393798828,-36.37479782104492
les auteurs sont grands et sont vieux,-49.54362106323242,-53.546958923339844,-46.634185791015625,-37.38286590576172,-34.71321105957031,-35.990657806396484,-62.10017395019531,-65.20069885253906,-62.8840217590332,-37.374900817871094,-34.5086784362793,-40.36975860595703,-32.1754150390625,-34.519596099853516,-28.605512619018555,-55.26691436767578,-44.02853775024414,-46.634212493896484
les auteurs sont grands et est vieux,-53.103607177734375,-54.22706604003906,-48.519737243652344,-39.89253234863281,-37.64072799682617,-41.23652648925781,-73.54986572265625,-70.14552307128906,-64.93228149414062,-39.649959564208984,-39.90399169921875,-45.78873062133789,-36.216732025146484,-37.286712646484375,-32.23321533203125,-56.54365921020508,-47.28474426269531,-44.12816619873047
les auteurs sont grands et sont jeunes,-55.5474853515625,-57.853538513183594,-53.592315673828125,-36.33678436279297,-35.643592834472656,-36.21467590332031,-69.41365814208984,-76.25799560546875,-65.7217025756836,-34.42744064331055,-37.25366973876953,-39.52392578125,-34.106361389160156,-36.038978576660156,-31.417665481567383,-67.0228042602539,-56.32841491699219,-52.34134292602539
les auteurs sont grands et est jeune,-53.459815979003906,-55.2294921875,-51.262306213378906,-38.420867919921875,-38.33452224731445,-39.95232391357422,-70.6413345336914,-76.10955810546875,-64.17027282714844,-39.04335403442383,-38.75685119628906,-42.11799621582031,-34.1922607421875,-34.93706130981445,-32.58964920043945,-59.772945404052734,-49.79225158691406,-47.27223205566406
les directeurs sont grands et déménagent,-45.509864807128906,-47.50115203857422,-43.16789627075195,-73.44890594482422,-80.9632568359375,-75.37003326416016,-59.0473518371582,-62.00624084472656,-62.778724670410156,-74.30448150634766,-89.03980255126953,-98.9403076171875,-86.0404281616211,-89.77203369140625,-89.86459350585938,-56.93004608154297,-47.04070281982422,-49.98601150512695
les directeurs sont grands et déménage,-47.77198791503906,-48.02045440673828,-44.41632080078125,-70.17040252685547,-75.62638092041016,-73.45105743408203,-67.56462097167969,-75.18234252929688,-73.0219497680664,-76.38602447509766,-82.8770523071289,-90.93930053710938,-86.55773162841797,-83.07658386230469,-85.73741912841797,-58.490692138671875,-46.90684509277344,-45.32493209838867
les directeurs sont grands et parlent,-39.51659393310547,-44.81680679321289,-41.183597564697266,-34.44679260253906,-31.837257385253906,-32.31852722167969,-46.55988311767578,-59.0892219543457,-64.3045654296875,-36.541351318359375,-33.63749694824219,-35.133827209472656,-26.77313232421875,-26.342151641845703,-24.849658966064453,-54.43182373046875,-38.00115203857422,-37.75736618041992
les directeurs sont grands et parle,-39.65113830566406,-43.33230972290039,-40.5818977355957,-39.267574310302734,-36.36805725097656,-36.5125732421875,-52.03013610839844,-56.913875579833984,-60.742652893066406,-43.04650115966797,-40.33584213256836,-42.06829071044922,-29.475099563598633,-30.229602813720703,-27.68977928161621,-52.42902374267578,-43.667301177978516,-37.57411193847656
les directeurs sont grands et retournent,-42.38528823852539,-47.597206115722656,-41.307373046875,-34.37583541870117,-34.089027404785156,-33.52827072143555,-59.13437271118164,-66.50775909423828,-66.50884246826172,-37.20494842529297,-33.70469284057617,-34.65461730957031,-29.141197204589844,-32.090965270996094,-31.56267547607422,-52.962242126464844,-43.41844177246094,-41.59894943237305
les directeurs sont grands et retourne,-41.44533157348633,-43.77164840698242,-39.788997650146484,-36.38629150390625,-36.12568283081055,-36.24676513671875,-52.85762023925781,-61.32193374633789,-59.822540283203125,-42.369384765625,-40.41141891479492,-41.30519485473633,-30.046253204345703,-30.135910034179688,-27.56718635559082,-58.4126091003418,-41.941978454589844,-43.77678680419922
les directeurs sont grands et sont petits,-40.110260009765625,-44.4639892578125,-39.68175506591797,-37.974937438964844,-40.742977142333984,-38.535194396972656,-47.16939926147461,-59.10126495361328,-64.17145538330078,-42.20923614501953,-42.14085388183594,-42.935821533203125,-35.8095817565918,-35.81414031982422,-30.604827880859375,-52.8050651550293,-35.95121383666992,-35.02456283569336
les directeurs sont grands et est petit,-46.20366668701172,-47.018768310546875,-41.61915969848633,-39.70332336425781,-40.092185974121094,-41.63087463378906,-61.748470306396484,-66.19562530517578,-60.72411346435547,-41.058837890625,-41.75154113769531,-46.38307189941406,-39.49269104003906,-36.238651275634766,-33.08761978149414,-55.782012939453125,-42.517696380615234,-38.6149787902832
les directeurs sont grands et sont grands,-38.944583892822266,-42.12815856933594,-36.861473083496094,-36.40871810913086,-38.14310836791992,-37.46746826171875,-47.47643280029297,-55.67469024658203,-59.383087158203125,-39.17597961425781,-39.84831619262695,-41.97496795654297,-35.62284851074219,-33.83632278442383,-28.4945068359375,-47.89788818359375,-29.96255874633789,-28.865047454833984
les directeurs sont grands et est grand,-45.75078201293945,-46.04176330566406,-42.163421630859375,-41.841522216796875,-40.0288200378418,-41.516510009765625,-65.87518310546875,-65.12864685058594,-63.171897888183594,-45.30149841308594,-42.24888229370117,-48.63745880126953,-38.755218505859375,-35.55870056152344,-35.18008041381836,-50.88074493408203,-40.24896240234375,-36.219913482666016
les directeurs sont grands et sont vieux,-45.02288055419922,-48.67950439453125,-42.536128997802734,-40.0813102722168,-40.66546630859375,-40.23488235473633,-54.38869857788086,-60.260772705078125,-69.6003646850586,-45.979095458984375,-43.12277603149414,-46.458152770996094,-37.097625732421875,-36.77741622924805,-31.770320892333984,-59.923927307128906,-41.141517639160156,-45.96659851074219
les directeurs sont grands et est vieux,-50.16056823730469,-49.32850646972656,-44.16414260864258,-42.78113555908203,-42.30259323120117,-45.133995056152344,-68.02890014648438,-65.91596984863281,-71.61524963378906,-47.27014923095703,-45.109291076660156,-51.26234436035156,-40.38933181762695,-39.37556457519531,-36.274959564208984,-61.28495788574219,-45.27468490600586,-43.55908966064453
les directeurs sont grands et sont jeunes,-50.61317825317383,-53.463706970214844,-49.31718444824219,-38.05051803588867,-39.872047424316406,-39.29873275756836,-60.21025848388672,-75.07767486572266,-72.21187591552734,-42.14806365966797,-44.56867218017578,-43.84986114501953,-38.53769302368164,-38.05401611328125,-35.02019500732422,-72.94526672363281,-52.78778076171875,-55.000732421875
les directeurs sont grands et est jeune,-50.53542709350586,-50.792091369628906,-46.8963508605957,-42.3970947265625,-43.18564224243164,-44.59421157836914,-68.3517837524414,-72.47239685058594,-72.2004165649414,-45.658470153808594,-45.80924987792969,-49.517189025878906,-39.51239013671875,-37.49055480957031,-38.10675048828125,-61.7296142578125,-49.03733825683594,-45.93520736694336
les agriculteurs sont grands et déménagent,-49.19713592529297,-46.56251525878906,-51.442237854003906,-66.25975036621094,-74.20033264160156,-64.38459777832031,-56.510372161865234,-52.883853912353516,-67.71115112304688,-62.973838806152344,-83.44412994384766,-82.48133087158203,-84.08000946044922,-90.77684783935547,-89.30773162841797,-77.52283477783203,-68.48461151123047,-72.6772689819336
les agriculteurs sont grands et déménage,-48.57665252685547,-45.92845153808594,-51.7335090637207,-61.874420166015625,-68.09501647949219,-62.99976348876953,-62.69611740112305,-55.88571548461914,-72.5091552734375,-64.7552261352539,-77.98200988769531,-75.87010955810547,-85.12983703613281,-84.2747802734375,-85.30740356445312,-79.9720230102539,-65.0833740234375,-69.94491577148438
les agriculteurs sont grands et parlent,-42.274452209472656,-44.12006378173828,-48.62002182006836,-25.618099212646484,-22.449148178100586,-23.08509635925293,-44.72570037841797,-51.453243255615234,-64.01985168457031,-23.143882751464844,-22.496627807617188,-25.191251754760742,-25.515169143676758,-25.325885772705078,-23.831418991088867,-69.71051025390625,-55.879173278808594,-62.408939361572266
les agriculteurs sont grands et parle,-42.78124237060547,-43.518341064453125,-48.0597038269043,-30.37936019897461,-29.083389282226562,-27.87211036682129,-52.36176681518555,-50.69095993041992,-60.523555755615234,-30.399343490600586,-32.38052749633789,-30.77047348022461,-28.735698699951172,-30.86640167236328,-27.885934829711914,-70.11199951171875,-59.0462532043457,-62.3930549621582
les agriculteurs sont grands et retournent,-45.97563934326172,-48.032859802246094,-49.552860260009766,-26.2115478515625,-24.28987693786621,-23.720664978027344,-58.388797760009766,-58.892826080322266,-71.10218811035156,-25.191951751708984,-22.591236114501953,-22.946056365966797,-27.868192672729492,-30.719491958618164,-30.53458023071289,-73.27404022216797,-69.2774429321289,-68.17041015625
les agriculteurs sont grands et retourne,-44.21955108642578,-41.772216796875,-45.80924606323242,-27.460264205932617,-27.61355972290039,-27.725324630737305,-51.87672805786133,-46.958194732666016,-59.91572952270508,-27.22865104675293,-30.588184356689453,-31.89902114868164,-30.047903060913086,-30.242919921875,-26.45429229736328,-78.07411193847656,-61.829952239990234,-66.548828125
les agriculteurs sont grands et sont petits,-41.82093811035156,-42.90739440917969,-46.55667495727539,-27.680418014526367,-28.094844818115234,-25.697690963745117,-46.80351638793945,-49.56686782836914,-59.1886100769043,-28.320499420166016,-27.460681915283203,-28.83405876159668,-33.628997802734375,-33.23779296875,-28.11383819580078,-64.60335540771484,-53.00098419189453,-57.791141510009766
